,TaMin_2m,TaMax_2m,RHMin_2m,RHMax_2m,WndAveSpd_3m,Solar_2m_Avg,Rain_1m_Tot,hour,date
2022-06-21 12:00:00,22.67,25.45,29.35,34.89,1.6853833333333335,488.9533333333333,0.0,12,2022-06-21
2022-06-21 13:00:00,24.41,26.95,26.13,31.44,2.0019833333333334,663.3766666666667,0.0,13,2022-06-21
2022-06-22 11:00:00,26.71,28.88,25.15,31.16,4.497733333333333,747.0699999999999,0.0,11,2022-06-22
2022-06-22 12:00:00,27.73,29.77,25.11,30.55,4.1842500000000005,780.6966666666667,0.0,12,2022-06-22
2022-06-22 13:00:00,28.29,30.79,26.93,30.28,4.197166666666667,815.4783333333332,0.0,13,2022-06-22
2022-06-23 11:00:00,27.83,29.99,45.25,52.25,4.142933333333334,787.8233333333334,0.0,11,2022-06-23
2022-06-23 12:00:00,29.23,31.58,37.5,45.99,4.518249999999999,881.2166666666667,0.0,12,2022-06-23
2022-06-23 13:00:00,31.06,33.56,32.36,39.6,4.543783333333334,927.8166666666667,0.0,13,2022-06-23
2022-06-24 11:00:00,25.58,29.25,52.25,64.13,2.7878833333333333,761.3466666666667,0.0,11,2022-06-24
2022-06-24 12:00:00,27.35,30.69,45.34,55.49,1.6232666666666666,778.3349999999999,0.0,12,2022-06-24
2022-06-24 13:00:00,29.6,32.19,40.2,48.61,2.131416666666667,759.365,0.0,13,2022-06-24
2022-06-25 11:00:00,20.29,23.15,35.24,43.8,6.813466666666667,696.565,0.0,11,2022-06-25
2022-06-25 12:00:00,22.2,24.05,34.76,43.28,6.199633333333334,601.6933333333333,0.0,12,2022-06-25
2022-06-25 13:00:00,22.25,23.95,37.23,42.47,5.507016666666667,725.6866666666666,0.0,13,2022-06-25
2022-06-26 11:00:00,16.96,19.04,34.27,39.35,0.8123166666666666,336.875,0.0,11,2022-06-26
2022-06-26 12:00:00,18.84,21.21,29.59,35.59,1.35405,695.935,0.0,12,2022-06-26
2022-06-26 13:00:00,19.74,22.39,27.46,32.33,1.6613666666666667,935.3,0.0,13,2022-06-26
2022-06-27 11:00:00,24.7,26.48,22.38,25.49,6.1794,793.0266666666666,0.0,11,2022-06-27
2022-06-27 12:00:00,24.82,27.52,22.28,25.45,6.323033333333333,852.0316666666666,0.0,12,2022-06-27
2022-06-27 13:00:00,25.95,28.55,22.11,25.28,6.558549999999999,934.9333333333333,0.0,13,2022-06-27
2022-06-28 11:00:00,25.1,28.91,34.47,46.51,1.7134666666666667,789.6433333333333,0.0,11,2022-06-28
2022-06-28 12:00:00,28.43,31.86,25.37,35.41,1.9954166666666666,883.85,0.0,12,2022-06-28
2022-06-28 13:00:00,31.1,34.41,19.19,26.55,3.1965166666666667,924.1,0.0,13,2022-06-28
2022-06-29 11:00:00,32.73,35.17,21.25,25.44,8.78815,796.3116666666666,0.0,11,2022-06-29
2022-06-29 12:00:00,34.07,36.34,17.77,23.75,8.496483333333334,810.3883333333334,0.0,12,2022-06-29
2022-06-29 13:00:00,35.41,37.17,15.64,19.56,8.030766666666667,764.91,0.0,13,2022-06-29
2022-06-30 11:00:00,28.21,30.13,32.57,38.73,2.380666666666667,751.3783333333333,0.0,11,2022-06-30
2022-06-30 12:00:00,29.03,32.9,31.08,36.79,2.013316666666667,840.4616666666666,0.0,12,2022-06-30
2022-06-30 13:00:00,31.57,34.45,23.92,32.77,1.8855499999999998,748.1533333333333,0.0,13,2022-06-30
2022-07-01 11:00:00,19.78,22.44,65.53,78.0,1.9871166666666666,577.9016666666666,0.0,11,2022-07-01
2022-07-01 12:00:00,21.92,24.6,57.57,68.64,2.1019833333333335,609.9706896551725,0.0,12,2022-07-01
2022-07-01 13:00:00,23.41,26.44,52.67,63.08,1.9840000000000002,640.2,0.0,13,2022-07-01
2022-07-02 11:00:00,21.62,24.47,68.67,81.6,2.28705,526.24,0.0,11,2022-07-02
2022-07-02 12:00:00,23.37,26.3,64.4,76.2,2.6633333333333336,790.44,0.0,12,2022-07-02
2022-07-02 13:00:00,24.97,27.08,61.52,72.78,2.2944,843.7283333333332,0.0,13,2022-07-02
2022-07-03 11:00:00,26.38,28.4,59.35,66.39,5.37605,781.5583333333333,0.0,11,2022-07-03
2022-07-03 12:00:00,27.92,31.26,47.44,60.76,4.716633333333333,795.565,0.0,12,2022-07-03
2022-07-03 13:00:00,29.47,32.43,42.84,53.05,5.463816666666667,894.1533333333333,0.0,13,2022-07-03
2022-07-04 11:00:00,25.68,28.63,56.47,69.74,1.9790666666666668,794.9866666666666,0.0,11,2022-07-04
2022-07-04 12:00:00,28.4,31.31,43.04,63.16,1.7836333333333334,866.2833333333333,0.0,12,2022-07-04
2022-07-04 13:00:00,30.64,34.65,32.43,46.83,1.01205,912.3666666666667,0.0,13,2022-07-04
2022-07-05 11:00:00,29.84,33.94,35.3,55.52,2.1782,766.48,0.0,11,2022-07-05
2022-07-05 12:00:00,31.89,34.08,33.51,53.44,2.53055,855.35,0.0,12,2022-07-05
2022-07-05 13:00:00,32.21,35.82,30.67,54.86,2.9710166666666664,897.35,0.0,13,2022-07-05
2022-07-06 11:00:00,22.58,24.94,64.34,79.15,2.6132166666666667,478.2066666666667,0.0,11,2022-07-06
2022-07-06 12:00:00,24.56,26.81,57.57,69.68,2.7829166666666665,705.0872727272728,0.0,12,2022-07-06
2022-07-06 13:00:00,25.76,27.4,57.29,65.67,1.9868333333333332,527.4964285714285,0.0,13,2022-07-06
2022-07-07 11:00:00,24.17,27.06,63.08,85.8,1.7023666666666666,505.97333333333336,0.0,11,2022-07-07
2022-07-07 12:00:00,25.75,26.88,63.04,72.47,2.7234333333333334,927.1333333333333,0.0,12,2022-07-07
2022-07-07 13:00:00,20.14,27.4,64.52,92.9,4.12735,246.24266666666665,1.27,13,2022-07-07
2022-07-08 11:00:00,26.98,28.57,59.65,68.13,1.4821333333333333,767.6033333333332,0.0,11,2022-07-08
2022-07-08 12:00:00,27.9,29.84,54.97,63.9,1.3570333333333333,858.6466666666668,0.0,12,2022-07-08
2022-07-08 13:00:00,28.64,31.24,41.22,61.25,1.6460666666666666,911.0666666666667,0.0,13,2022-07-08
2022-07-09 11:00:00,26.9,29.48,54.78,63.99,5.699533333333333,761.0483333333334,0.0,11,2022-07-09
2022-07-09 12:00:00,29.2,31.4,48.93,56.95,5.469366666666667,855.5,0.0,12,2022-07-09
2022-07-09 13:00:00,31.07,32.9,44.87,52.14,5.698633333333333,900.4166666666666,0.0,13,2022-07-09
2022-07-10 11:00:00,32.9,35.12,32.9,39.19,4.150416666666667,775.5550000000001,0.0,11,2022-07-10
2022-07-10 12:00:00,34.6,37.35,25.94,35.94,4.4332,768.98,0.0,12,2022-07-10
2022-07-10 13:00:00,36.64,38.76,21.28,29.31,4.681299999999999,903.7883333333334,0.0,13,2022-07-10
2022-07-11 11:00:00,23.95,25.5,41.21,50.55,4.79355,762.5466666666667,0.0,11,2022-07-11
2022-07-11 12:00:00,24.88,27.14,36.58,48.34,3.9115166666666665,861.4666666666667,0.0,12,2022-07-11
2022-07-11 13:00:00,26.29,27.32,38.57,48.94,3.845766666666667,905.2333333333333,0.0,13,2022-07-11
2022-07-12 11:00:00,25.59,27.46,35.45,45.77,2.4046833333333333,759.635,0.0,11,2022-07-12
2022-07-12 12:00:00,26.27,28.24,34.94,45.05,1.9210333333333334,852.3166666666667,0.0,12,2022-07-12
2022-07-12 13:00:00,27.43,28.9,34.09,41.93,2.50345,893.05,0.0,13,2022-07-12
2022-07-13 11:00:00,27.61,29.94,39.33,47.08,3.134333333333333,751.05,0.0,11,2022-07-13
2022-07-13 12:00:00,29.42,31.48,36.83,44.6,3.037316666666667,853.225,0.0,12,2022-07-13
2022-07-13 13:00:00,31.1,32.85,33.55,44.19,3.5743,891.9333333333333,0.0,13,2022-07-13
2022-07-14 11:00:00,31.07,33.84,30.34,41.83,1.3926333333333332,809.265,0.0,11,2022-07-14
2022-07-14 12:00:00,33.12,35.79,22.9,37.36,1.7811166666666667,909.65,0.0,12,2022-07-14
2022-07-14 13:00:00,35.51,37.76,18.44,30.93,1.7131,954.3333333333334,0.0,13,2022-07-14
2022-07-15 11:00:00,28.31,30.95,50.46,61.95,3.4988666666666663,715.45,0.0,11,2022-07-15
2022-07-15 12:00:00,30.32,32.66,40.47,53.73,2.604633333333333,898.9666666666667,0.0,12,2022-07-15
2022-07-15 13:00:00,32.0,33.84,34.56,50.2,2.341666666666667,939.8833333333333,0.0,13,2022-07-15
2022-07-16 11:00:00,26.82,28.56,59.39,67.78,1.6959333333333333,338.39666666666665,0.0,11,2022-07-16
2022-07-16 12:00:00,28.13,31.26,43.25,63.41,2.7152499999999997,718.3810344827587,0.0,12,2022-07-16
2022-07-16 13:00:00,30.65,32.57,42.14,50.69,2.2328666666666668,943.1833333333333,0.0,13,2022-07-16
2022-07-17 11:00:00,23.94,27.41,64.01,79.79,1.1657833333333334,809.2199999999999,0.0,11,2022-07-17
2022-07-17 12:00:00,26.79,29.84,49.47,67.73,1.3857166666666667,910.5333333333333,0.0,12,2022-07-17
2022-07-17 13:00:00,29.65,32.62,36.42,56.43,1.5385166666666668,955.6166666666667,0.0,13,2022-07-17
2022-07-18 11:00:00,31.88,34.18,28.11,34.9,5.995433333333334,795.6433333333333,0.0,11,2022-07-18
2022-07-18 12:00:00,33.37,35.55,26.96,32.64,6.980666666666666,889.3666666666667,0.0,12,2022-07-18
2022-07-18 13:00:00,35.07,36.85,25.2,29.76,7.2912,934.75,0.0,13,2022-07-18
2022-07-19 11:00:00,27.87,29.85,25.21,35.55,3.5850999999999997,798.2016666666666,0.0,11,2022-07-19
2022-07-19 12:00:00,29.33,30.79,23.04,34.6,2.9453666666666667,930.95,0.0,12,2022-07-19
2022-07-19 13:00:00,30.4,32.38,20.81,32.5,2.6189166666666663,952.1666666666666,0.0,13,2022-07-19
2022-07-20 11:00:00,26.24,28.71,35.75,47.52,1.2299,783.8183333333333,0.0,11,2022-07-20
2022-07-20 12:00:00,27.81,29.56,33.11,43.32,1.54495,879.95,0.0,12,2022-07-20
2022-07-20 13:00:00,29.22,31.34,27.77,39.39,1.7584833333333334,925.8333333333334,0.0,13,2022-07-20
2022-07-21 11:00:00,28.29,31.15,38.52,46.09,2.2381,775.5116666666667,0.0,11,2022-07-21
2022-07-21 12:00:00,30.63,32.95,35.34,43.82,2.7474166666666666,869.6,0.0,12,2022-07-21
2022-07-21 13:00:00,32.52,35.49,25.13,42.3,2.2042833333333336,920.1,0.0,13,2022-07-21
2022-07-22 11:00:00,28.31,30.6,48.19,58.25,1.39965,764.3516666666667,0.0,11,2022-07-22
2022-07-22 12:00:00,29.68,32.24,42.57,60.61,1.85395,841.4566666666667,0.0,12,2022-07-22
2022-07-22 13:00:00,30.82,32.28,42.84,58.28,1.6536499999999998,901.8666666666667,0.0,13,2022-07-22
2022-07-23 11:00:00,32.26,35.12,25.71,40.24,4.33915,774.2283333333332,0.0,11,2022-07-23
2022-07-23 12:00:00,34.74,37.22,24.86,37.02,3.4596666666666667,823.9566666666667,0.0,12,2022-07-23
2022-07-23 13:00:00,35.55,36.97,24.92,40.39,2.12785,782.9150000000001,0.0,13,2022-07-23
2022-07-24 11:00:00,24.56,26.67,46.44,58.83,2.39105,669.0533333333333,0.0,11,2022-07-24
2022-07-24 12:00:00,25.72,27.37,44.31,54.49,3.2510666666666665,847.4066666666666,0.0,12,2022-07-24
2022-07-24 13:00:00,26.61,28.54,42.99,52.86,2.9928166666666667,937.9866666666666,0.0,13,2022-07-24
2022-07-25 11:00:00,18.59,19.68,92.9,97.0,1.9668333333333334,148.345,0.0,11,2022-07-25
2022-07-25 12:00:00,19.3,20.39,87.7,94.3,2.1476333333333333,160.39,0.0,12,2022-07-25
2022-07-25 13:00:00,19.73,20.86,86.1,93.0,2.6961999999999997,192.075,0.0,13,2022-07-25
2022-07-26 11:00:00,19.3,21.48,85.2,94.3,2.6341666666666668,394.59000000000003,0.0,11,2022-07-26
2022-07-26 12:00:00,20.46,22.96,76.25,90.2,3.39835,632.465,0.0,12,2022-07-26
2022-07-26 13:00:00,22.39,24.99,68.88,82.0,1.3900833333333333,525.5416666666666,0.0,13,2022-07-26
2022-07-27 11:00:00,17.46,19.35,85.1,94.4,1.8671333333333335,72.30016666666667,0.762,11,2022-07-27
2022-07-27 12:00:00,18.05,21.68,73.93,93.7,2.2851,537.6333333333333,0.0,12,2022-07-27
2022-07-27 13:00:00,21.06,24.33,59.34,83.1,1.0245166666666667,614.7206896551725,0.0,13,2022-07-27
2022-07-28 11:00:00,19.68,21.42,55.76,69.74,1.5737333333333334,388.12333333333333,0.0,11,2022-07-28
2022-07-28 12:00:00,20.98,23.67,50.82,62.82,1.9790833333333333,618.525,0.0,12,2022-07-28
2022-07-28 13:00:00,22.75,23.76,46.99,58.86,2.2196166666666666,675.1800000000001,0.0,13,2022-07-28
2022-07-29 11:00:00,21.63,22.53,65.9,71.61,3.5901833333333335,408.0783333333333,0.0,11,2022-07-29
2022-07-29 12:00:00,21.73,23.53,63.8,72.56,3.2441666666666666,571.27,0.0,12,2022-07-29
2022-07-29 13:00:00,22.25,24.08,62.72,74.08,3.631666666666667,827.5633333333334,0.0,13,2022-07-29
2022-07-30 11:00:00,22.34,23.81,58.29,65.56,4.984966666666667,761.7983333333334,0.0,11,2022-07-30
2022-07-30 12:00:00,23.33,24.93,57.51,64.98,5.144733333333333,853.795,0.0,12,2022-07-30
2022-07-30 13:00:00,24.41,26.34,52.97,62.58,5.091833333333333,915.95,0.0,13,2022-07-30
2022-07-31 11:00:00,23.58,28.0,62.3,84.1,2.008966666666667,685.9383333333334,0.0,11,2022-07-31
2022-07-31 12:00:00,27.76,30.27,56.63,69.71,1.5571166666666665,858.2666666666667,0.0,12,2022-07-31
2022-07-31 13:00:00,29.99,33.18,36.28,62.98,1.6788666666666667,904.85,0.0,13,2022-07-31
2022-08-01 11:00:00,30.15,32.53,38.86,50.09,3.0552166666666665,739.6366666666667,0.0,11,2022-08-01
2022-08-01 12:00:00,32.15,34.18,31.18,44.26,3.7359,848.15,0.0,12,2022-08-01
2022-08-01 13:00:00,33.7,35.68,27.36,37.74,3.7629,890.6,0.0,13,2022-08-01
2022-08-02 11:00:00,33.05,35.69,33.55,47.37,3.5418499999999997,734.9933333333333,0.0,11,2022-08-02
2022-08-02 12:00:00,35.19,36.6,29.69,37.18,4.11035,833.9516666666666,0.0,12,2022-08-02
2022-08-02 13:00:00,36.26,38.01,21.82,34.08,3.7812833333333336,911.4083333333333,0.0,13,2022-08-02
2022-08-03 11:00:00,27.75,30.6,38.18,54.76,1.4825166666666665,741.1333333333333,0.0,11,2022-08-03
2022-08-03 12:00:00,30.22,31.95,30.57,45.55,2.1216500000000003,836.6383333333334,0.0,12,2022-08-03
2022-08-03 13:00:00,31.62,33.28,26.15,40.1,2.088,883.3166666666667,0.0,13,2022-08-03
2022-08-04 11:00:00,26.91,29.87,48.43,60.48,5.57815,720.5116666666667,0.0,11,2022-08-04
2022-08-04 12:00:00,29.2,31.69,41.97,51.88,5.5247,820.64,0.0,12,2022-08-04
2022-08-04 13:00:00,30.93,33.23,35.51,45.51,5.412416666666667,868.5,0.0,13,2022-08-04
2022-08-05 11:00:00,30.2,33.52,45.68,54.99,5.4994499999999995,734.5433333333333,0.0,11,2022-08-05
2022-08-05 12:00:00,32.81,35.5,38.38,47.3,6.041883333333333,816.7683333333333,0.0,12,2022-08-05
2022-08-05 13:00:00,34.79,37.17,33.17,40.64,5.773933333333333,864.3133333333334,0.0,13,2022-08-05
2022-08-06 11:00:00,23.26,25.96,70.04,77.21,5.4481,495.73333333333335,0.0,11,2022-08-06
2022-08-06 12:00:00,22.56,25.7,68.8,80.7,5.107183333333333,446.9183333333333,0.0,12,2022-08-06
2022-08-06 13:00:00,24.65,27.76,59.29,72.32,4.771866666666667,818.5083333333333,0.0,13,2022-08-06
2022-08-07 11:00:00,17.49,18.62,90.7,95.4,2.32105,88.70733333333332,0.0,11,2022-08-07
2022-08-07 12:00:00,18.24,19.17,88.5,92.8,2.204466666666667,120.56366666666666,0.0,12,2022-08-07
2022-08-07 13:00:00,18.79,20.91,79.32,91.3,3.31335,348.2066666666667,0.0,13,2022-08-07
2022-08-08 11:00:00,21.83,25.25,44.55,55.76,1.6891500000000002,746.1566666666666,0.0,11,2022-08-08
2022-08-08 12:00:00,24.3,26.71,41.74,50.53,2.3822833333333335,843.8333333333334,0.0,12,2022-08-08
2022-08-08 13:00:00,26.0,27.69,40.96,49.75,3.078883333333333,887.6333333333333,0.0,13,2022-08-08
2022-08-09 11:00:00,26.86,29.86,45.15,51.21,3.90375,731.8033333333333,0.0,11,2022-08-09
2022-08-09 12:00:00,29.34,32.11,41.66,46.87,3.792666666666667,832.3033333333333,0.0,12,2022-08-09
2022-08-09 13:00:00,31.11,33.8,36.82,44.19,3.7053000000000003,906.8166666666667,0.0,13,2022-08-09
2022-08-10 11:00:00,29.43,32.52,39.19,50.24,1.4391,737.2933333333333,0.0,11,2022-08-10
2022-08-10 12:00:00,31.86,35.32,19.45,44.39,2.1375666666666664,842.6166666666667,0.0,12,2022-08-10
2022-08-10 13:00:00,34.28,35.84,18.88,23.51,2.2847,888.85,0.0,13,2022-08-10
2022-08-11 11:00:00,30.94,33.89,19.8,29.5,4.34755,743.1433333333333,0.0,11,2022-08-11
2022-08-11 12:00:00,32.9,34.84,19.63,23.18,4.8186,840.9866666666666,0.0,12,2022-08-11
2022-08-11 13:00:00,33.75,35.95,19.76,22.36,5.036633333333333,886.3,0.0,13,2022-08-11
2022-08-12 11:00:00,30.96,33.99,26.62,31.36,5.06355,728.3366666666666,0.0,11,2022-08-12
2022-08-12 12:00:00,32.81,34.93,25.2,29.09,5.421916666666666,828.8216666666667,0.0,12,2022-08-12
2022-08-12 13:00:00,33.99,36.33,22.22,26.42,4.943516666666667,875.1,0.0,13,2022-08-12
2022-08-13 11:00:00,27.52,30.51,42.34,60.27,2.6942166666666667,718.88,0.0,11,2022-08-13
2022-08-13 12:00:00,29.8,32.52,33.38,46.77,2.6675166666666663,817.3783333333333,0.0,12,2022-08-13
2022-08-13 13:00:00,31.48,33.56,31.79,43.11,2.6882666666666664,854.855,0.0,13,2022-08-13
2022-08-14 11:00:00,22.37,24.73,67.05,79.14,2.53115,632.5233333333333,0.0,11,2022-08-14
2022-08-14 12:00:00,23.92,27.14,62.5,72.81,2.807,812.015,0.0,12,2022-08-14
2022-08-14 13:00:00,26.61,30.0,53.09,65.61,2.73265,855.65,0.0,13,2022-08-14
2022-08-15 11:00:00,20.1,23.21,71.49,84.4,0.7861333333333334,374.4166666666667,0.0,11,2022-08-15
2022-08-15 12:00:00,22.3,25.2,65.38,74.97,1.3128333333333333,691.6933333333333,0.0,12,2022-08-15
2022-08-15 13:00:00,24.21,27.45,57.32,70.41,1.8302833333333333,815.9583333333334,0.0,13,2022-08-15
2022-08-16 11:00:00,17.11,18.48,87.5,93.2,1.86975,173.07999999999998,0.0,11,2022-08-16
2022-08-16 12:00:00,17.62,19.54,81.9,90.0,2.430833333333333,272.22833333333335,0.0,12,2022-08-16
2022-08-16 13:00:00,18.45,20.1,77.79,85.7,2.2772666666666668,266.62833333333333,0.0,13,2022-08-16
2022-08-17 11:00:00,19.58,20.29,75.32,81.8,1.7777166666666666,178.62833333333336,0.0,11,2022-08-17
2022-08-17 12:00:00,19.68,22.06,66.21,79.28,2.524016666666667,352.4183333333333,0.0,12,2022-08-17
2022-08-17 13:00:00,21.11,23.15,61.27,71.11,3.160483333333333,450.9933333333333,0.0,13,2022-08-17
2022-08-18 11:00:00,24.61,28.08,46.48,61.0,2.6344333333333334,713.27,0.0,11,2022-08-18
2022-08-18 12:00:00,26.95,29.38,38.39,50.46,1.5944166666666668,821.65,0.0,12,2022-08-18
2022-08-18 13:00:00,28.33,30.03,36.42,47.44,1.7275,861.3,0.0,13,2022-08-18
2022-08-19 11:00:00,23.61,25.17,47.43,56.63,3.2763,648.1983333333334,0.0,11,2022-08-19
2022-08-19 12:00:00,24.73,27.37,39.89,53.07,2.7489,756.3883333333334,0.0,12,2022-08-19
2022-08-19 13:00:00,26.19,27.69,36.6,45.9,2.98225,822.8566666666667,0.0,13,2022-08-19
2022-08-20 11:00:00,21.45,24.18,51.93,68.13,2.5443833333333337,706.5683333333333,0.0,11,2022-08-20
2022-08-20 12:00:00,23.55,25.49,45.8,57.81,2.2031833333333335,785.7216666666667,0.0,12,2022-08-20
2022-08-20 13:00:00,24.25,26.47,41.61,50.36,1.7886666666666668,841.8833333333333,0.0,13,2022-08-20
2022-08-21 11:00:00,23.67,26.48,44.79,53.93,3.664,699.0783333333333,0.0,11,2022-08-21
2022-08-21 12:00:00,25.49,28.17,40.35,48.61,3.1051166666666665,797.2766666666666,0.0,12,2022-08-21
2022-08-21 13:00:00,27.54,29.75,35.92,43.87,3.3190166666666667,846.1166666666667,0.0,13,2022-08-21
2022-08-22 11:00:00,26.17,29.34,35.18,45.47,3.0093666666666667,713.9300000000001,0.0,11,2022-08-22
2022-08-22 12:00:00,28.4,30.6,29.4,39.13,3.3778333333333332,811.81,0.0,12,2022-08-22
2022-08-22 13:00:00,29.75,31.63,26.83,34.13,2.6018833333333333,846.2483333333333,0.0,13,2022-08-22
2022-08-23 11:00:00,28.85,31.08,25.62,34.41,4.327816666666666,701.6616666666666,0.0,11,2022-08-23
2022-08-23 12:00:00,30.41,32.1,22.64,27.54,3.3709,799.7016666666666,0.0,12,2022-08-23
2022-08-23 13:00:00,31.05,33.66,20.68,24.19,2.7415166666666666,846.1166666666667,0.0,13,2022-08-23
2022-08-24 11:00:00,22.67,27.42,46.17,55.49,2.3431,718.3,0.0,11,2022-08-24
2022-08-24 12:00:00,27.09,30.98,30.41,49.32,2.3177666666666665,792.5166666666667,0.0,12,2022-08-24
2022-08-24 13:00:00,30.54,33.8,17.91,32.44,1.9292166666666666,836.8,0.0,13,2022-08-24
2022-08-25 11:00:00,26.35,29.06,42.18,52.74,2.0997333333333335,697.5483333333334,0.0,11,2022-08-25
2022-08-25 12:00:00,28.52,31.29,32.54,47.24,2.2498833333333335,786.06,0.0,12,2022-08-25
2022-08-25 13:00:00,30.82,33.42,26.82,37.4,2.46955,831.9,0.0,13,2022-08-25
2022-08-26 11:00:00,27.5,30.12,27.78,35.43,4.2725,319.51,0.0,11,2022-08-26
2022-08-26 12:00:00,29.64,31.85,21.8,29.78,4.7796666666666665,471.7366666666667,0.0,12,2022-08-26
2022-08-26 13:00:00,31.12,33.0,20.51,25.92,4.788433333333333,542.65,0.0,13,2022-08-26
2022-08-27 11:00:00,23.42,25.91,53.68,62.44,4.9953,675.2166666666667,0.0,11,2022-08-27
2022-08-27 12:00:00,25.49,27.51,48.98,55.1,4.8476,774.9866666666666,0.0,12,2022-08-27
2022-08-27 13:00:00,26.9,29.48,42.31,51.17,4.1153,823.4166666666666,0.0,13,2022-08-27
2022-08-28 11:00:00,28.56,30.71,22.57,31.93,3.282433333333333,630.1816666666667,0.0,11,2022-08-28
2022-08-28 12:00:00,28.33,33.14,22.5,35.61,1.9868,689.3333333333334,0.0,12,2022-08-28
2022-08-28 13:00:00,32.71,35.26,17.84,27.64,2.0108166666666665,834.7816666666666,0.0,13,2022-08-28
2022-08-29 11:00:00,24.76,27.38,28.94,37.19,3.4263166666666667,683.2933333333333,0.0,11,2022-08-29
2022-08-29 12:00:00,26.53,28.82,25.55,32.42,3.0683000000000002,780.6949999999999,0.0,12,2022-08-29
2022-08-29 13:00:00,27.92,29.9,24.33,31.46,2.747583333333333,825.0,0.0,13,2022-08-29
2022-08-30 11:00:00,25.64,29.34,29.5,42.05,1.6267833333333332,685.94,0.0,11,2022-08-30
2022-08-30 12:00:00,28.48,31.07,26.02,31.16,2.5610166666666667,781.1550000000001,0.0,12,2022-08-30
2022-08-30 13:00:00,29.83,32.0,25.3,28.25,2.4962333333333335,826.6833333333333,0.0,13,2022-08-30
2022-08-31 11:00:00,29.49,33.38,26.35,43.9,3.867566666666667,678.8433333333334,0.0,11,2022-08-31
2022-08-31 12:00:00,32.43,34.84,26.72,32.3,4.199283333333333,798.5116666666667,0.0,12,2022-08-31
2022-08-31 13:00:00,32.88,34.77,25.81,30.64,3.48265,757.3866666666667,0.0,13,2022-08-31
2022-09-01 11:00:00,25.73,28.73,35.69,48.88,1.8306,682.7933333333333,0.0,11,2022-09-01
2022-09-01 12:00:00,28.09,29.94,35.07,41.63,3.7249,778.9933333333333,0.0,12,2022-09-01
2022-09-01 13:00:00,29.04,31.21,32.98,39.33,4.0414,822.05,0.0,13,2022-09-01
2022-09-02 11:00:00,27.33,32.35,31.52,46.68,1.8146166666666665,668.0783333333333,0.0,11,2022-09-02
2022-09-02 12:00:00,31.78,35.28,22.76,35.27,1.4736833333333335,772.3716666666667,0.0,12,2022-09-02
2022-09-02 13:00:00,34.24,36.02,18.3,26.07,1.5337333333333334,806.7366666666666,0.0,13,2022-09-02
2022-09-03 11:00:00,20.93,24.46,37.49,50.11,1.8114,664.7483333333333,0.0,11,2022-09-03
2022-09-03 12:00:00,23.99,26.62,32.08,41.82,2.0002833333333334,762.74,0.0,12,2022-09-03
2022-09-03 13:00:00,25.48,27.93,28.59,35.73,2.208066666666667,808.4633333333334,0.0,13,2022-09-03
2022-09-04 11:00:00,23.15,26.35,28.8,35.5,3.4047166666666664,678.275,0.0,11,2022-09-04
2022-09-04 12:00:00,25.54,28.17,25.96,31.3,3.4245500000000004,774.5983333333334,0.0,12,2022-09-04
2022-09-04 13:00:00,27.08,29.67,25.48,29.27,3.930066666666667,817.0333333333333,0.0,13,2022-09-04
2022-09-05 11:00:00,24.75,27.71,29.54,32.79,4.516133333333333,660.8633333333333,0.0,11,2022-09-05
2022-09-05 12:00:00,27.28,30.24,26.97,31.06,4.8649000000000004,758.9833333333333,0.0,12,2022-09-05
2022-09-05 13:00:00,29.81,31.78,24.8,27.51,5.110600000000001,802.7683333333333,0.0,13,2022-09-05
2022-09-06 11:00:00,25.5,29.43,30.32,37.29,1.4717333333333333,660.3366666666666,0.0,11,2022-09-06
2022-09-06 12:00:00,29.05,33.7,19.73,32.85,1.6712500000000001,761.265,0.0,12,2022-09-06
2022-09-06 13:00:00,33.28,35.85,16.82,23.68,2.235783333333333,806.5866666666666,0.0,13,2022-09-06
2022-09-07 11:00:00,23.25,27.53,50.81,66.11,1.8516166666666665,624.3666666666667,0.0,11,2022-09-07
2022-09-07 12:00:00,27.1,29.86,44.88,53.07,2.6632499999999997,713.2800000000001,0.0,12,2022-09-07
2022-09-07 13:00:00,29.19,35.32,17.97,48.49,2.784666666666667,751.8233333333334,0.0,13,2022-09-07
2022-09-08 11:00:00,26.92,32.18,23.29,41.21,3.809766666666667,619.41,0.0,11,2022-09-08
2022-09-08 12:00:00,31.85,34.74,19.43,25.62,5.0619499999999995,718.1666666666666,0.0,12,2022-09-08
2022-09-08 13:00:00,34.46,37.41,15.0,20.54,5.650533333333333,757.3016666666666,0.0,13,2022-09-08
2022-09-09 11:00:00,13.96,17.87,58.54,77.3,4.7491666666666665,581.9483333333334,0.0,11,2022-09-09
2022-09-09 12:00:00,17.13,18.62,56.07,61.22,5.212283333333334,462.87666666666667,0.0,12,2022-09-09
2022-09-09 13:00:00,16.98,19.35,52.94,62.3,4.702183333333333,425.4066666666667,0.0,13,2022-09-09
2022-09-10 11:00:00,11.34,12.69,81.9,92.6,1.2034166666666666,138.23999999999998,0.0,11,2022-09-10
2022-09-10 12:00:00,12.26,14.1,69.15,87.6,1.0098666666666667,199.215,0.0,12,2022-09-10
2022-09-10 13:00:00,13.96,16.45,48.39,73.07,1.1595166666666665,534.69,0.0,13,2022-09-10
2022-09-11 11:00:00,15.74,19.58,42.28,71.06,2.0079333333333333,654.1583333333333,0.0,11,2022-09-11
