system:index,datetime_utc,pa,ppt,swin,ta,timestamp_ms,.geo
A20230701_2100,2023-07-01 21:00,91429.203125,0.20160000026226044,769.1290283203125,25.980010986328125,1688245200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230701_2200,2023-07-01 22:00,91381.8984375,0.021800000220537186,641.8629760742188,25.910003662109375,1688248800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230701_2300,2023-07-01 23:00,91334.5,0.0,463.0409851074219,25.839996337890625,1688252400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0000,2023-07-02 00:00,91287.203125,0.0,277.5929870605469,25.77001953125,1688256000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0100,2023-07-02 01:00,91256.203125,0.0,151.92599487304688,24.110015869140625,1688259600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0200,2023-07-02 02:00,91225.203125,0.0,28.13599967956543,22.45001220703125,1688263200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0300,2023-07-02 03:00,91194.203125,0.0,0.0,20.790008544921875,1688266800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0400,2023-07-02 04:00,91245.3984375,0.0,0.0,20.279998779296875,1688270400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0500,2023-07-02 05:00,91296.6015625,0.0,0.0,19.779998779296875,1688274000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0600,2023-07-02 06:00,91347.796875,0.0,0.0,19.279998779296875,1688277600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0700,2023-07-02 07:00,91361.296875,0.0,0.0,18.540008544921875,1688281200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0800,2023-07-02 08:00,91374.703125,0.0,0.0,17.800018310546875,1688284800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_0900,2023-07-02 09:00,91388.1015625,0.0,0.0,17.05999755859375,1688288400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1000,2023-07-02 10:00,91347.1015625,0.0,0.0,16.839996337890625,1688292000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1100,2023-07-02 11:00,91306.203125,0.0,0.0,16.6199951171875,1688295600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1200,2023-07-02 12:00,91265.296875,0.0,89.00399780273438,16.410003662109375,1688299200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1300,2023-07-02 13:00,91223.8984375,0.0,226.4770050048828,18.709991455078125,1688302800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1400,2023-07-02 14:00,91182.6015625,0.0,361.8970031738281,21.010009765625,1688306400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1500,2023-07-02 15:00,91141.296875,0.0,506.2760009765625,23.30999755859375,1688310000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1600,2023-07-02 16:00,91141.5,0.0,659.1290283203125,25.240020751953125,1688313600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1700,2023-07-02 17:00,91141.796875,0.0,792.5759887695312,27.170013427734375,1688317200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1800,2023-07-02 18:00,91142.1015625,0.0,861.81201171875,29.089996337890625,1688320800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_1900,2023-07-02 19:00,91148.1015625,0.0,881.2269897460938,29.850006103515625,1688324400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_2000,2023-07-02 20:00,91154.0,0.0,850.2119750976562,30.600006103515625,1688328000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_2100,2023-07-02 21:00,91160.0,0.0,787.0679931640625,31.350006103515625,1688331600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_2200,2023-07-02 22:00,91076.796875,0.0,656.8820190429688,31.19000244140625,1688335200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230702_2300,2023-07-02 23:00,90993.703125,0.0,473.8869934082031,31.029998779296875,1688338800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0000,2023-07-03 00:00,90910.5,0.0,321.1570129394531,30.8699951171875,1688342400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0100,2023-07-03 01:00,90938.796875,0.0,175.66299438476562,28.8900146484375,1688346000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0200,2023-07-03 02:00,90967.203125,0.0,32.308998107910156,26.910003662109375,1688349600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0300,2023-07-03 03:00,90995.6015625,0.0,0.0,24.92999267578125,1688353200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0400,2023-07-03 04:00,91046.796875,0.0,0.0,24.05999755859375,1688356800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0500,2023-07-03 05:00,91098.0,0.0,0.0,23.17999267578125,1688360400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0600,2023-07-03 06:00,91149.296875,0.0,0.0,22.300018310546875,1688364000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0700,2023-07-03 07:00,91144.6015625,0.06279999762773514,0.0,21.670013427734375,1688367600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0800,2023-07-03 08:00,91139.8984375,0.0,0.0,21.029998779296875,1688371200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_0900,2023-07-03 09:00,91135.203125,0.0,0.0,20.399993896484375,1688374800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1000,2023-07-03 10:00,91178.203125,0.0,0.0,20.670013427734375,1688378400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1100,2023-07-03 11:00,91221.203125,0.0,0.0,20.94000244140625,1688382000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1200,2023-07-03 12:00,91264.296875,0.0,87.6500015258789,21.209991455078125,1688385600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1300,2023-07-03 13:00,91216.6015625,0.0,224.7550048828125,22.77001953125,1688389200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1400,2023-07-03 14:00,91168.8984375,0.0,359.8420104980469,24.32000732421875,1688392800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1500,2023-07-03 15:00,91121.296875,0.0,506.7279968261719,25.8800048828125,1688396400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1600,2023-07-03 16:00,91127.3984375,0.0,660.0590209960938,27.67999267578125,1688400000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1700,2023-07-03 17:00,91133.5,0.0,793.9639892578125,29.470001220703125,1688403600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1800,2023-07-03 18:00,91139.703125,0.0,864.5800170898438,31.260009765625,1688407200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_1900,2023-07-03 19:00,91139.796875,0.0,884.2139892578125,31.67999267578125,1688410800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_2000,2023-07-03 20:00,91140.0,0.0,853.2069702148438,32.089996337890625,1688414400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_2100,2023-07-03 21:00,91140.1015625,0.0,791.0549926757812,32.5,1688418000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_2200,2023-07-03 22:00,91100.6015625,0.0,660.2420043945312,32.170013427734375,1688421600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230703_2300,2023-07-03 23:00,91061.0,0.0,476.3059997558594,31.83001708984375,1688425200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0000,2023-07-04 00:00,91021.3984375,0.0,330.7640075683594,31.490020751953125,1688428800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0100,2023-07-04 01:00,91022.6015625,0.0,180.77200317382812,29.1400146484375,1688432400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0200,2023-07-04 02:00,91023.8984375,0.0,32.95500183105469,26.790008544921875,1688436000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0300,2023-07-04 03:00,91025.203125,0.0,0.0,24.45001220703125,1688439600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0400,2023-07-04 04:00,91038.296875,0.0,0.0,23.740020751953125,1688443200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0500,2023-07-04 05:00,91051.3984375,0.0,0.0,23.029998779296875,1688446800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0600,2023-07-04 06:00,91064.6015625,0.0,0.0,22.33001708984375,1688450400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0700,2023-07-04 07:00,91088.203125,0.0,0.0,21.649993896484375,1688454000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0800,2023-07-04 08:00,91111.703125,0.0,0.0,20.970001220703125,1688457600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_0900,2023-07-04 09:00,91135.296875,0.0,0.0,20.290008544921875,1688461200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1000,2023-07-04 10:00,91088.5,0.0,0.0,20.010009765625,1688464800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1100,2023-07-04 11:00,91041.796875,0.0,0.0,19.730010986328125,1688468400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1200,2023-07-04 12:00,90995.0,0.0,85.73500061035156,19.45001220703125,1688472000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1300,2023-07-04 13:00,90965.703125,0.0,221.65699768066406,21.660003662109375,1688475600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1400,2023-07-04 14:00,90936.3984375,0.0,355.6080017089844,23.8800048828125,1688479200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1500,2023-07-04 15:00,90907.203125,0.0,500.010009765625,26.100006103515625,1688482800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1600,2023-07-04 16:00,90965.1015625,0.0,651.656982421875,27.980010986328125,1688486400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1700,2023-07-04 17:00,91022.8984375,0.0,784.1300048828125,29.860015869140625,1688490000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1800,2023-07-04 18:00,91080.796875,0.0,839.6749877929688,31.740020751953125,1688493600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_1900,2023-07-04 19:00,91096.203125,0.0,858.89501953125,32.0,1688497200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_2000,2023-07-04 20:00,91111.703125,0.0,828.8809814453125,32.27001953125,1688500800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_2100,2023-07-04 21:00,91127.1015625,9.999999747378752E-5,676.0960083007812,32.529998779296875,1688504400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_2200,2023-07-04 22:00,91136.6015625,0.0568000003695488,564.3109741210938,31.6300048828125,1688508000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230704_2300,2023-07-04 23:00,91146.203125,0.0,407.0790100097656,30.740020751953125,1688511600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0000,2023-07-05 00:00,91155.703125,0.1054999977350235,241.62600708007812,29.839996337890625,1688515200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0100,2023-07-05 01:00,91255.203125,0.08320000022649765,131.92300415039062,27.160003662109375,1688518800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0200,2023-07-05 02:00,91354.703125,0.0,23.78700065612793,24.470001220703125,1688522400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0300,2023-07-05 03:00,91454.296875,0.0,0.0,21.790008544921875,1688526000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0400,2023-07-05 04:00,91558.796875,0.094200000166893,0.0,19.6199951171875,1688529600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0500,2023-07-05 05:00,91663.296875,1.2211999893188477,0.0,17.459991455078125,1688533200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0600,2023-07-05 06:00,91767.8984375,2.52020001411438,0.0,15.300018310546875,1688536800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0700,2023-07-05 07:00,91808.8984375,0.0,0.0,15.339996337890625,1688540400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0800,2023-07-05 08:00,91849.796875,0.0,0.0,15.3800048828125,1688544000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_0900,2023-07-05 09:00,91890.796875,0.0,0.0,15.42999267578125,1688547600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1000,2023-07-05 10:00,91914.203125,0.0,0.0,14.959991455078125,1688551200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1100,2023-07-05 11:00,91937.5,0.0,0.0,14.5,1688554800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1200,2023-07-05 12:00,91960.8984375,0.0,58.37099838256836,14.029998779296875,1688558400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1300,2023-07-05 13:00,91976.8984375,0.0,152.23599243164062,14.660003662109375,1688562000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1400,2023-07-05 14:00,91993.0,0.005100000184029341,244.75999450683594,15.290008544921875,1688565600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1500,2023-07-05 15:00,92009.1015625,0.025699999183416367,252.9810028076172,15.910003662109375,1688569200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1600,2023-07-05 16:00,92037.703125,0.025299999862909317,329.8900146484375,16.69000244140625,1688572800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1700,2023-07-05 17:00,92066.296875,0.0,397.093994140625,17.459991455078125,1688576400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1800,2023-07-05 18:00,92095.0,0.0,356.72601318359375,18.240020751953125,1688580000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_1900,2023-07-05 19:00,92106.5,0.10080000013113022,364.9549865722656,17.610015869140625,1688583600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_2000,2023-07-05 20:00,92117.8984375,0.13760000467300415,352.2439880371094,16.980010986328125,1688587200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_2100,2023-07-05 21:00,92129.3984375,0.0,443.10101318359375,16.360015869140625,1688590800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_2200,2023-07-05 22:00,92073.3984375,0.0,369.8420104980469,16.730010986328125,1688594400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230705_2300,2023-07-05 23:00,92017.3984375,0.0,266.7720031738281,17.100006103515625,1688598000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0000,2023-07-06 00:00,91961.296875,0.0,296.5060119628906,17.480010986328125,1688601600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0100,2023-07-06 01:00,91820.703125,0.0,161.6909942626953,16.040008544921875,1688605200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0200,2023-07-06 02:00,91680.0,0.0,28.773000717163086,14.610015869140625,1688608800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0300,2023-07-06 03:00,91539.3984375,0.0,0.0,13.17999267578125,1688612400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0400,2023-07-06 04:00,91639.296875,0.0,0.0,13.300018310546875,1688616000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0500,2023-07-06 05:00,91739.203125,0.0,0.0,13.42999267578125,1688619600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0600,2023-07-06 06:00,91839.1015625,0.0,0.0,13.55999755859375,1688623200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0700,2023-07-06 07:00,91871.796875,0.11760000139474869,0.0,13.1300048828125,1688626800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0800,2023-07-06 08:00,91904.5,1.2364000082015991,0.0,12.709991455078125,1688630400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_0900,2023-07-06 09:00,91937.203125,8.535300254821777,0.0,12.279998779296875,1688634000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1000,2023-07-06 10:00,91909.1015625,0.0,0.0,12.660003662109375,1688637600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1100,2023-07-06 11:00,91881.1015625,0.0,0.0,13.040008544921875,1688641200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1200,2023-07-06 12:00,91853.1015625,0.0,56.933998107910156,13.420013427734375,1688644800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1300,2023-07-06 13:00,91856.8984375,0.0,149.875,13.990020751953125,1688648400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1400,2023-07-06 14:00,91860.703125,0.02800000086426735,241.5070037841797,14.55999755859375,1688652000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1500,2023-07-06 15:00,91864.5,0.0,331.6830139160156,15.1199951171875,1688655600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1600,2023-07-06 16:00,91803.0,0.0,432.7669982910156,17.230010986328125,1688659200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1700,2023-07-06 17:00,91741.6015625,0.0,521.1199951171875,19.339996337890625,1688662800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1800,2023-07-06 18:00,91680.203125,0.0,858.0009765625,21.45001220703125,1688666400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_1900,2023-07-06 19:00,91616.0,0.0,877.9429931640625,22.95001220703125,1688670000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_2000,2023-07-06 20:00,91551.8984375,0.0,847.458984375,24.44000244140625,1688673600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_2100,2023-07-06 21:00,91487.796875,0.0,777.8880004882812,25.92999267578125,1688677200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_2200,2023-07-06 22:00,91411.703125,0.0,649.27001953125,25.92999267578125,1688680800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230706_2300,2023-07-06 23:00,91335.6015625,0.0,468.26800537109375,25.92999267578125,1688684400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0000,2023-07-07 00:00,91259.3984375,0.0,328.73199462890625,25.92999267578125,1688688000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0100,2023-07-07 01:00,91182.796875,0.0,179.00999450683594,23.850006103515625,1688691600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0200,2023-07-07 02:00,91106.1015625,0.0,31.364999771118164,21.760009765625,1688695200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0300,2023-07-07 03:00,91029.6015625,0.0,0.0,19.670013427734375,1688698800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0400,2023-07-07 04:00,91076.796875,0.0,0.0,19.470001220703125,1688702400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0500,2023-07-07 05:00,91123.8984375,0.0,0.0,19.27001953125,1688706000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0600,2023-07-07 06:00,91171.1015625,0.0,0.0,19.05999755859375,1688709600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0700,2023-07-07 07:00,91063.3984375,0.0,0.0,18.70001220703125,1688713200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0800,2023-07-07 08:00,90955.6015625,0.0,0.0,18.350006103515625,1688716800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_0900,2023-07-07 09:00,90847.796875,0.0,0.0,17.990020751953125,1688720400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1000,2023-07-07 10:00,90902.5,0.0,0.0,18.160003662109375,1688724000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1100,2023-07-07 11:00,90957.203125,15.371399879455566,0.0,18.33001708984375,1688727600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1200,2023-07-07 12:00,91011.8984375,0.3118000030517578,68.11599731445312,18.510009765625,1688731200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1300,2023-07-07 13:00,91060.703125,0.002099999925121665,181.08999633789062,19.6300048828125,1688734800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1400,2023-07-07 14:00,91109.3984375,0.0,292.4949951171875,20.760009765625,1688738400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1500,2023-07-07 15:00,91158.203125,0.0,472.97198486328125,21.8900146484375,1688742000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1600,2023-07-07 16:00,91139.203125,0.0,617.47998046875,23.300018310546875,1688745600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1700,2023-07-07 17:00,91120.203125,0.0,743.8209838867188,24.709991455078125,1688749200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1800,2023-07-07 18:00,91101.203125,0.0,861.8209838867188,26.1199951171875,1688752800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_1900,2023-07-07 19:00,91132.6015625,0.0,882.0009765625,26.529998779296875,1688756400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_2000,2023-07-07 20:00,91163.8984375,0.0,851.4650268554688,26.94000244140625,1688760000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_2100,2023-07-07 21:00,91195.296875,0.0,791.5789794921875,27.350006103515625,1688763600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_2200,2023-07-07 22:00,91166.296875,0.0,660.6740112304688,26.920013427734375,1688767200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230707_2300,2023-07-07 23:00,91137.296875,0.0,476.4150085449219,26.490020751953125,1688770800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0000,2023-07-08 00:00,91108.296875,0.0,330.9679870605469,26.05999755859375,1688774400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0100,2023-07-08 01:00,91122.8984375,0.0,179.93299865722656,23.970001220703125,1688778000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0200,2023-07-08 02:00,91137.5,0.0,30.96500015258789,21.8800048828125,1688781600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0300,2023-07-08 03:00,91152.203125,0.0,0.0,19.779998779296875,1688785200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0400,2023-07-08 04:00,91256.0,0.0,0.0,18.8900146484375,1688788800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0500,2023-07-08 05:00,91359.796875,0.0,0.0,17.990020751953125,1688792400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0600,2023-07-08 06:00,91463.6015625,0.0,0.0,17.100006103515625,1688796000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0700,2023-07-08 07:00,91496.296875,0.0,0.0,16.290008544921875,1688799600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0800,2023-07-08 08:00,91529.1015625,0.0,0.0,15.480010986328125,1688803200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_0900,2023-07-08 09:00,91561.796875,0.0,0.0,14.670013427734375,1688806800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1000,2023-07-08 10:00,91597.3984375,0.0,0.0,14.720001220703125,1688810400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1100,2023-07-08 11:00,91633.0,0.0,0.0,14.77001953125,1688814000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1200,2023-07-08 12:00,91668.6015625,0.0,58.97100067138672,14.82000732421875,1688817600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1300,2023-07-08 13:00,91650.796875,0.0,158.42300415039062,16.25,1688821200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1400,2023-07-08 14:00,91633.1015625,0.0,256.5140075683594,17.67999267578125,1688824800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1500,2023-07-08 15:00,91615.3984375,0.0,291.9750061035156,19.100006103515625,1688828400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1600,2023-07-08 16:00,91574.5,0.0,381.4150085449219,19.970001220703125,1688832000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1700,2023-07-08 17:00,91533.6015625,0.030899999663233757,459.6310119628906,20.83001708984375,1688835600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1800,2023-07-08 18:00,91492.703125,0.0,524.0900268554688,21.70001220703125,1688839200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_1900,2023-07-08 19:00,91508.5,9.999999747378752E-5,536.4500122070312,22.02001953125,1688842800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_2000,2023-07-08 20:00,91524.296875,0.09560000151395798,517.927978515625,22.339996337890625,1688846400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_2100,2023-07-08 21:00,91540.203125,0.46059998869895935,373.1080017089844,22.670013427734375,1688850000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_2200,2023-07-08 22:00,91511.296875,0.2621999979019165,311.38800048828125,20.990020751953125,1688853600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230708_2300,2023-07-08 23:00,91482.5,0.9007999897003174,224.4980010986328,19.300018310546875,1688857200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0000,2023-07-09 00:00,91453.796875,0.218299999833107,155.73899841308594,17.6199951171875,1688860800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0100,2023-07-09 01:00,91430.296875,0.0017999999690800905,84.51200103759766,15.899993896484375,1688864400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0200,2023-07-09 02:00,91406.8984375,0.0,14.246999740600586,14.170013427734375,1688868000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0300,2023-07-09 03:00,91383.6015625,0.0,0.0,12.45001220703125,1688871600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0400,2023-07-09 04:00,91398.5,0.0,0.0,11.920013427734375,1688875200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0500,2023-07-09 05:00,91413.5,0.0,0.0,11.3800048828125,1688878800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0600,2023-07-09 06:00,91428.3984375,0.0,0.0,10.850006103515625,1688882400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0700,2023-07-09 07:00,91486.3984375,0.0,0.0,10.67999267578125,1688886000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230709_0800,2023-07-09 08:00,91544.296875,0.0,0.0,10.5,1688889600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
